Source,Target,Type,Id,Label,Weight
HersonVestnik,minzdrav_Kherson,Directed,6124,,1
HersonVestnik,Ratnik2R,Directed,6125,,1
HersonVestnik,RVvoenkor,Directed,6126,,1
HersonVestnik,Soldieroffortune777,Directed,6127,,1
HersonVestnik,zpvestnik,Directed,6128,,1
HersonVestnik,svarschiki,Directed,6129,,1
HersonVestnik,dva_majors,Directed,6130,,1
HersonVestnik,tacticalnecktie,Directed,6131,,1
HersonVestnik,vrogov,Directed,6132,,1
HersonVestnik,alexandr_malkevich,Directed,6133,,1
HersonVestnik,medvedev_note,Directed,6134,,1
HersonVestnik,vesticrimea,Directed,6135,,1
HersonVestnik,nemeZ1da_ru,Directed,6136,,1
HersonVestnik,sputniklive,Directed,6137,,1
HersonVestnik,Prikhodko1970,Directed,6138,,1
HersonVestnik,chp_donetska,Directed,6139,,1
HersonVestnik,Voenkor_reZervist,Directed,6140,,1
HersonVestnik,talipovonlineV,Directed,6141,,1
HersonVestnik,surf_noise1,Directed,6142,,1
HersonVestnik,Oleg_Blokhin,Directed,6143,,1
HersonVestnik,dimsmirnov175,Directed,6144,,1
HersonVestnik,KotNaMirotvorze,Directed,6145,,1
HersonVestnik,skabeeva,Directed,6146,,1
HersonVestnik,grey_zone,Directed,6147,,1
HersonVestnik,denazi_UA,Directed,6148,,1
HersonVestnik,zachistka_ua,Directed,6149,,1
HersonVestnik,m_kolokol,Directed,6150,,1
HersonVestnik,Kharkov_Perviy,Directed,6151,,1
HersonVestnik,mysly,Directed,6152,,1
HersonVestnik,cyber_frontZ,Directed,6153,,1
HersonVestnik,swodki,Directed,6154,,1
HersonVestnik,kastyukevich_live,Directed,6155,,1
HersonVestnik,smotrim_ru,Directed,6156,,1
HersonVestnik,bear007,Directed,6157,,1
HersonVestnik,newsfrontnotes,Directed,6158,,1
HersonVestnik,rusvesnasu,Directed,6159,,1
HersonVestnik,breakingmash,Directed,6160,,1
HersonVestnik,warjournaltg,Directed,6161,,1
HersonVestnik,sons_fatherland,Directed,6162,,1
HersonVestnik,msgazdiev,Directed,6163,,1
HersonVestnik,bbbreaking,Directed,6164,,1
HersonVestnik,stepnoy_veter,Directed,6165,,1
HersonVestnik,npo_dvina,Directed,6166,,1
HersonVestnik,marochkolive,Directed,6167,,1
HersonVestnik,TK_Union,Directed,6168,,1
HersonVestnik,readovkanews,Directed,6169,,1
HersonVestnik,shot_shot,Directed,6170,,1
HersonVestnik,YuriBarbashov,Directed,6171,,1
HersonVestnik,Belarus_VPO,Directed,6172,,1
HersonVestnik,RTllery,Directed,6173,,1
HersonVestnik,donbassr,Directed,6174,,1
HersonVestnik,r_antonov,Directed,6175,,1
HersonVestnik,infantmilitario,Directed,6176,,1
HersonVestnik,zvezdanews,Directed,6177,,1
HersonVestnik,belvestnik,Directed,6178,,1
HersonVestnik,btr80,Directed,6179,,1
HersonVestnik,faceofwar,Directed,6180,,1
HersonVestnik,vorposte,Directed,6181,,1
HersonVestnik,tass_agency,Directed,6182,,1
HersonVestnik,AlexeyZhuravko,Directed,6183,,1
HersonVestnik,WarDonbass,Directed,6184,,1
HersonVestnik,vzglyad_ru,Directed,6185,,1
HersonVestnik,polkovnikKurtz,Directed,6186,,1
HersonVestnik,hercon_ru,Directed,6187,,1
HersonVestnik,rusich_army,Directed,6188,,1
HersonVestnik,polk105,Directed,6189,,1
HersonVestnik,er_molnia,Directed,6190,,1
HersonVestnik,solntsepekZ,Directed,6191,,1
HersonVestnik,VZBOD,Directed,6192,,1
HersonVestnik,glava_lnr_info,Directed,6193,,1
HersonVestnik,ZA_FROHT,Directed,6194,,1
HersonVestnik,smotri_media,Directed,6195,,1
HersonVestnik,VESTIDONETSK,Directed,6196,,1
HersonVestnik,tarik_nezalejko,Directed,6197,,1
HersonVestnik,donbass_glavnie,Directed,6198,,1
HersonVestnik,Dnepro_Rub,Directed,6199,,1
HersonVestnik,tsargradtv,Directed,6200,,1
HersonVestnik,Life_underZoccupati,Directed,6201,,1
HersonVestnik,mediamvd,Directed,6202,,1
HersonVestnik,TRO_DPR,Directed,6203,,1
HersonVestnik,zachitniki,Directed,6204,,1
HersonVestnik,negumanitarnaya_pomosch_Z,Directed,6205,,1
HersonVestnik,Novorossia_Region,Directed,6206,,1
HersonVestnik,shkola_voenkora,Directed,6207,,1
HersonVestnik,SALDO_VGA,Directed,6208,,1
HersonVestnik,boriskorchevnikov,Directed,6209,,1
HersonVestnik,genshtab24,Directed,6210,,1
HersonVestnik,yuzhny_front_ZOV,Directed,6211,,1
HersonVestnik,pozivnoy_kazman,Directed,6212,,1
HersonVestnik,Ukr_G_M,Directed,6213,,1
HersonVestnik,shmel_chik,Directed,6214,,1
HersonVestnik,tvcrimea24,Directed,6215,,1
HersonVestnik,arbaletgovorit,Directed,6216,,1
HersonVestnik,Ugolok_Sitha,Directed,6217,,1
HersonVestnik,sheyhtamir1974,Directed,6218,,1
HersonVestnik,NSDVNikolaeve,Directed,6219,,1
HersonVestnik,tavria_kherson,Directed,6220,,1
HersonVestnik,militaryreview,Directed,6221,,1
HersonVestnik,hersonka_ru,Directed,6222,,1
HersonVestnik,Russiaanews,Directed,6223,,1
HersonVestnik,romanov_92,Directed,6224,,1
HersonVestnik,Postovo,Directed,6225,,1
HersonVestnik,bolshiepushki,Directed,6226,,1
HersonVestnik,IronHelmets,Directed,6227,,1
HersonVestnik,oplottv,Directed,6228,,1
HersonVestnik,UAVDEV,Directed,6229,,1
HersonVestnik,melitopol_ru,Directed,6230,,1
HersonVestnik,bloknot_rossiya,Directed,6231,,1
HersonVestnik,frontbird,Directed,6232,,1
HersonVestnik,legitimniy,Directed,6233,,1
HersonVestnik,globalwarzone,Directed,6234,,1
HersonVestnik,Humor_and_Politics,Directed,6235,,1
HersonVestnik,ChDambiev,Directed,6236,,1
HersonVestnik,PMC_Z_O_V,Directed,6237,,1
HersonVestnik,kulemzin_donetsk,Directed,6238,,1
HersonVestnik,NSDVDnepre,Directed,6239,,1
HersonVestnik,The_Wrong_Side,Directed,6240,,1
HersonVestnik,Tauride_Republic,Directed,6241,,1
HersonVestnik,JokerDPR,Directed,6242,,1
HersonVestnik,Stremousov_Kirill,Directed,6243,,1
HersonVestnik,yugsn,Directed,6244,,1
HersonVestnik,L0HMATIY,Directed,6245,,1
HersonVestnik,FAKEcemetery,Directed,6246,,1
HersonVestnik,dontstopwar,Directed,6247,,1
HersonVestnik,budem_zhit,Directed,6248,,1
HersonVestnik,real_Genichesk,Directed,6249,,1
HersonVestnik,opdnrinfo,Directed,6250,,1
HersonVestnik,herson_rus,Directed,6251,,1
HersonVestnik,skubchenko,Directed,6252,,1
HersonVestnik,orientsouthrus,Directed,6253,,1
HersonVestnik,petrkazakov,Directed,6254,,1
HersonVestnik,dillfrash,Directed,6255,,1
HersonVestnik,militaryPlatform,Directed,6256,,1
HersonVestnik,world_rt,Directed,6257,,1
HersonVestnik,brd_zavtra,Directed,6258,,1
HersonVestnik,tipherson,Directed,6259,,1
HersonVestnik,xronikabpla,Directed,6260,,1
HersonVestnik,spletnicca,Directed,6261,,1
HersonVestnik,ghost_of_novorossia,Directed,6262,,1
HersonVestnik,MOOVeche,Directed,6263,,1
HersonVestnik,ukrainian_guide,Directed,6264,,1
HersonVestnik,VzglyadIzDonbassa,Directed,6265,,1
HersonVestnik,v_and_z,Directed,6266,,1
HersonVestnik,Ukrainian_format,Directed,6267,,1
HersonVestnik,black_list_VSU,Directed,6268,,1
HersonVestnik,workbrothers_old,Directed,6269,,1
HersonVestnik,vagner_group,Directed,6270,,1
HersonVestnik,chvkmedia,Directed,6271,,1
HersonVestnik,nashdonbass,Directed,6272,,1
HersonVestnik,mosnow,Directed,6273,,1
HersonVestnik,informburo_sfd,Directed,6274,,1
HersonVestnik,MilitaryThemeZ,Directed,6275,,1
HersonVestnik,Z_memesz,Directed,6276,,1
HersonVestnik,VoZmezdie2022,Directed,6277,,1
HersonVestnik,uraldailyPeZerV,Directed,6278,,1
HersonVestnik,brozabrata,Directed,6279,,1
HersonVestnik,russia24h,Directed,6280,,1
HersonVestnik,Genichesk_ru,Directed,6281,,1
HersonVestnik,rusvarg,Directed,6282,,1
HersonVestnik,svodkidpr180,Directed,6283,,1
HersonVestnik,NSDVKhersone,Directed,6284,,1
HersonVestnik,foxandraven,Directed,6285,,1
HersonVestnik,NSDVDonetske,Directed,6286,,1
HersonVestnik,rezervsvo,Directed,6287,,1
HersonVestnik,rzhizn_fm,Directed,6288,,1
HersonVestnik,PodariNadezhdy,Directed,6289,,1
HersonVestnik,Pavlova_Maria_live,Directed,6290,,1
HersonVestnik,NE_MIDa,Directed,6291,,1
HersonVestnik,kherson_news_info,Directed,6292,,1
HersonVestnik,smotri_ru,Directed,6293,,1
HersonVestnik,police_kherson_press,Directed,6294,,1
HersonVestnik,NowMelitopol,Directed,6295,,1
HersonVestnik,SaintRi0,Directed,6296,,1
HersonVestnik,itsdonetsk,Directed,6297,,1
HersonVestnik,Soldiers_truth,Directed,6298,,1
HersonVestnik,VGA_Alyoshki,Directed,6299,,1
HersonVestnik,VKhersone,Directed,6300,,1
HersonVestnik,rubaltic,Directed,6301,,1
HersonVestnik,ragulinho_tg,Directed,6302,,1
HersonVestnik,VGA_NovayaKahovka,Directed,6303,,1
HersonVestnik,cop_lt,Directed,6304,,1
HersonVestnik,shpir,Directed,6305,,1
HersonVestnik,zaporozhye24news,Directed,6306,,1
HersonVestnik,chub_detection,Directed,6307,,1
HersonVestnik,VGA_Kakhovka,Directed,6308,,1
HersonVestnik,kherson_mohair,Directed,6309,,1
HersonVestnik,fauda_orda,Directed,6310,,1
HersonVestnik,herson_today,Directed,6311,,1
HersonVestnik,olgavyazovskaya2014,Directed,6312,,1
HersonVestnik,Aviahub34,Directed,6313,,1
HersonVestnik,treugolniklpr,Directed,6314,,1
HersonVestnik,TarasInform,Directed,6315,,1
HersonVestnik,anb_028,Directed,6316,,1
HersonVestnik,antiseptic_channel,Directed,6317,,1
HersonVestnik,RuFront,Directed,6318,,1
HersonVestnik,NovajaTerritoria,Directed,6319,,1
HersonVestnik,Senator_Basyuk,Directed,6320,,1
HersonVestnik,war_ukr_russ,Directed,6321,,1
HersonVestnik,frontovik_z,Directed,6322,,1
HersonVestnik,taVricheskii_kaZachok,Directed,6323,,1
HersonVestnik,energodarTV,Directed,6324,,1
HersonVestnik,ofigennyiherson,Directed,6325,,1
HersonVestnik,kuzbasswar,Directed,6326,,1
HersonVestnik,war_chat_os,Directed,6327,,1
HersonVestnik,vzaporozhye_ru,Directed,6328,,1
HersonVestnik,DNR_DOSAAF,Directed,6329,,1
HersonVestnik,zuben_co,Directed,6330,,1
HersonVestnik,odnajdi_v_odesse,Directed,6331,,1
HersonVestnik,heads_hunters,Directed,6332,,1
HersonVestnik,NSDVLuganske,Directed,6333,,1
HersonVestnik,upper_city,Directed,6334,,1
HersonVestnik,Lower_city,Directed,6335,,1
HersonVestnik,skadovsk_rus,Directed,6336,,1
HersonVestnik,skadovsk_ru_chat,Directed,6337,,1
HersonVestnik,tacticmedicsvo,Directed,6338,,1
HersonVestnik,multi_XAM,Directed,6339,,1
HersonVestnik,romantroshinNL,Directed,6340,,1
HersonVestnik,Sever_Z,Directed,6341,,1
HersonVestnik,PDFblago,Directed,6342,,1
HersonVestnik,Polk70,Directed,6343,,1
HersonVestnik,vdd98,Directed,6344,,1
HersonVestnik,razin_ZOV,Directed,6345,,1
HersonVestnik,razin_Z,Directed,6346,,1
HersonVestnik,freeukrainianrepublic,Directed,6347,,1
HersonVestnik,military_production,Directed,6348,,1
HersonVestnik,military_productionCHAT,Directed,6349,,1
HersonVestnik,DoZoR291,Directed,6350,,1
HersonVestnik,newkaxovka,Directed,6351,,1
HersonVestnik,newkaxxovka,Directed,6352,,1
HersonVestnik,ZONA_P,Directed,6353,,1
HersonVestnik,nf_zo,Directed,6354,,1
HersonVestnik,nf_zo_chat,Directed,6355,,1
HersonVestnik,kherson_without_fakes,Directed,6356,,1
HersonVestnik,polinaZOV,Directed,6357,,1
HersonVestnik,Kherson_bez_cenzury,Directed,6358,,1
HersonVestnik,LeXFRONT,Directed,6359,,1
HersonVestnik,digestdnr,Directed,6360,,1
HersonVestnik,mysli_vsluh_zov,Directed,6361,,1
HersonVestnik,not_TASS,Directed,6362,,1
HersonVestnik,zhizn_fm,Directed,6363,,1
HersonVestnik,zhizn_fm_chat,Directed,6364,,1
HersonVestnik,ug72_dnepr,Directed,6365,,1
HersonVestnik,bfsuvorov_old,Directed,6366,,1
HersonVestnik,herson_oblast,Directed,6367,,1
HersonVestnik,NewsKhersonLife,Directed,6368,,1
HersonVestnik,beryslavru,Directed,6369,,1
HersonVestnik,radio_tavria,Directed,6370,,1
HersonVestnik,novorossia_okrug,Directed,6371,,1
HersonVestnik,region180DPR,Directed,6372,,1
HersonVestnik,chvk_patriot,Directed,6373,,1
HersonVestnik,VGA_GolayaPristan,Directed,6374,,1
HersonVestnik,live_mikolaev,Directed,6375,,1
HersonVestnik,russoprotivlenie,Directed,6376,,1
HersonVestnik,marzoev_oleg,Directed,6377,,1
HersonVestnik,front_comments,Directed,6378,,1
HersonVestnik,np_kherson,Directed,6379,,1
HersonVestnik,kaxxovkaa,Directed,6380,,1
HersonVestnik,kaxxxovka,Directed,6381,,1
HersonVestnik,stranaonline,Directed,6382,,1
HersonVestnik,Mariupol_Life,Directed,6383,,1
HersonVestnik,mariupolli,Directed,6384,,1
HersonVestnik,Ugmedved,Directed,6385,,1
HersonVestnik,vestinikolaev,Directed,6386,,1
HersonVestnik,onlinenikolaev,Directed,6387,,1
HersonVestnik,zaporozhittu,Directed,6388,,1
HersonVestnik,zaporozhittuchat,Directed,6389,,1
HersonVestnik,mfc_kherson,Directed,6390,,1
HersonVestnik,Skadovsk_MO,Directed,6391,,1
HersonVestnik,zdrxerson,Directed,6392,,1
HersonVestnik,kherson_talk,Directed,6393,,1
HersonVestnik,david_lobakin,Directed,6394,,1
HersonVestnik,silavpravdetyt,Directed,6395,,1
HersonVestnik,discuss_pravda,Directed,6396,,1
HersonVestnik,seventelecomgenichesk,Directed,6397,,1
HersonVestnik,IPK_ZOV_Brd,Directed,6398,,1
HersonVestnik,kherson_live,Directed,6399,,1
HersonVestnik,Digital_ks,Directed,6400,,1
HersonVestnik,socialpolitics_ks,Directed,6401,,1
HersonVestnik,berdyanskak,Directed,6402,,1
HersonVestnik,tokmaak,Directed,6403,,1
HersonVestnik,tokmak_1,Directed,6404,,1
HersonVestnik,ProfKherson,Directed,6405,,1
HersonVestnik,krestnayamsti,Directed,6406,,1
HersonVestnik,otlatnikadoratnika,Directed,6407,,1
HersonVestnik,Enotizxersona,Directed,6408,,1
HersonVestnik,nato_net,Directed,6409,,1
HersonVestnik,ASiguta,Directed,6410,,1
HersonVestnik,kalmykia_08_rk,Directed,6411,,1
HersonVestnik,meriya_skadovska,Directed,6412,,1
HersonVestnik,pensiony_fond_ks,Directed,6413,,1
HersonVestnik,zaporojie24,Directed,6414,,1
HersonVestnik,wildberries185,Directed,6415,,1
HersonVestnik,incato2,Directed,6416,,1
HersonVestnik,newsandallthat,Directed,6417,,1
HersonVestnik,AtamanRhadamanthus,Directed,6418,,1
HersonVestnik,newkahovka_ru,Directed,6419,,1
HersonVestnik,new_kahovka_ru_chat,Directed,6420,,1
HersonVestnik,VGA_Chernobaevka,Directed,6421,,1
HersonVestnik,inspector_veritatis,Directed,6422,,1
HersonVestnik,starhiy_inspektor,Directed,6423,,1
HersonVestnik,pravitelstvokbr,Directed,6424,,1
HersonVestnik,pravitelstvokbr_chat,Directed,6425,,1
HersonVestnik,nehuevyi_kherson,Directed,6426,,1
HersonVestnik,trueKherson,Directed,6427,,1
HersonVestnik,truekhersonchat,Directed,6428,,1
HersonVestnik,depmol_kherson,Directed,6429,,1
HersonVestnik,mchskherson,Directed,6430,,1
HersonVestnik,VGA_Genichesk,Directed,6431,,1
HersonVestnik,malkevich_live,Directed,6432,,1
HersonVestnik,countryfreekherson,Directed,6433,,1
HersonVestnik,chp_crimea,Directed,6434,,1
HersonVestnik,Z149200,Directed,6435,,1
HersonVestnik,kultkherson,Directed,6436,,1
HersonVestnik,istorijaoruzijaZ,Directed,6437,,1
HersonVestnik,radar_now,Directed,6438,,1
HersonVestnik,odessaST,Directed,6439,,1
HersonVestnik,trupvsy,Directed,6440,,1
HersonVestnik,nkPravda,Directed,6441,,1
HersonVestnik,olegsepar,Directed,6442,,1
HersonVestnik,LSDqgTlJdlM5NDcy,Directed,6443,,1
HersonVestnik,kgbchanel,Directed,6444,,1
HersonVestnik,chatkgb,Directed,6445,,1
HersonVestnik,newsnation,Directed,6446,,1
HersonVestnik,InfoDefenseRUS,Directed,6447,,1
HersonVestnik,filizankanews,Directed,6448,,1
HersonVestnik,filizankachat,Directed,6449,,1
HersonVestnik,VerimVpraVdy,Directed,6450,,1
HersonVestnik,timeofwar13,Directed,6451,,1
HersonVestnik,ZTVRU,Directed,6452,,1
HersonVestnik,zametky_s_peredovoy,Directed,6453,,1
HersonVestnik,Zametkisperedovoi,Directed,6454,,1
HersonVestnik,ukrcrysis,Directed,6455,,1
HersonVestnik,ukrcrysischat,Directed,6456,,1
HersonVestnik,NNR_BU,Directed,6457,,1
HersonVestnik,NNR_chat,Directed,6458,,1
HersonVestnik,nach_shtabu,Directed,6459,,1
HersonVestnik,khersonmasternews,Directed,6460,,1
HersonVestnik,nik_pup,Directed,6461,,1
HersonVestnik,antifishechki,Directed,6462,,1
HersonVestnik,informKS,Directed,6463,,1
HersonVestnik,gppro2,Directed,6464,,1
HersonVestnik,Kherson_kriminal,Directed,6465,,1
HersonVestnik,infobur_times,Directed,6466,,1
HersonVestnik,patriot_ua77,Directed,6467,,1
HersonVestnik,patrioti_ua77,Directed,6468,,1
warfakes,mod_russia,Directed,6469,,1
warfakes,ClubArtel,Directed,6470,,1
warfakes,SolovievLive,Directed,6471,,1
warfakes,heroesofZ,Directed,6472,,1
warfakes,MariaVladimirovnaZakharova,Directed,6473,,1
warfakes,OstashkoNews,Directed,6474,,1
warfakes,lu_di_z,Directed,6475,,1
warfakes,zarussia_1,Directed,6476,,1
warfakes,dva_majors,Directed,6477,,1
warfakes,MuesliLavrova,Directed,6478,,1
warfakes,hercon_ru,Directed,6479,,1
warfakes,kkhersonn_chatikk,Directed,6480,,1
warfakes,warfakebelgorod,Directed,6481,,1
warfakes,rusich_army,Directed,6482,,1
warfakes,warfakeees,Directed,6483,,1
warfakes,warfakerostov,Directed,6484,,1
warfakes,antifake_samara,Directed,6485,,1
warfakes,warfakevrn,Directed,6486,,1
warfakes,minut30,Directed,6487,,1
warfakes,glavnoechat,Directed,6488,,1
warfakes,mrakoborets1,Directed,6489,,1
warfakes,mrakoborecnew,Directed,6490,,1
warfakes,rosmolodez,Directed,6491,,1
warfakes,pridybaylo_k,Directed,6492,,1
warfakes,KirillSchitov,Directed,6493,,1
warfakes,warfakeskrm,Directed,6494,,1
warfakes,warfakes08,Directed,6495,,1
warfakes,A000MP97,Directed,6496,,1
warfakes,fortherussiantruth,Directed,6497,,1
kremlinprachka,izvestia,Directed,6498,,1
kremlinprachka,ENews112,Directed,6499,,1
kremlinprachka,ukraina_ru,Directed,6500,,1
kremlinprachka,mnews_ru,Directed,6501,,1
kremlinprachka,tv360,Directed,6502,,1
kremlinprachka,onf_front,Directed,6503,,1
kremlinprachka,sputnik_vaccine,Directed,6504,,1
kremlinprachka,pridybaylo,Directed,6505,,1
kremlinprachka,sashakots,Directed,6506,,1
kremlinprachka,RtrDonetsk,Directed,6507,,1
kremlinprachka,lvg_synergy,Directed,6508,,1
kremlinprachka,margaritasimonyan,Directed,6509,,1
kremlinprachka,MedvedevVesti,Directed,6510,,1
kremlinprachka,truekpru,Directed,6511,,1
kremlinprachka,FridrihShow,Directed,6512,,1
kremlinprachka,voenkorKotenok,Directed,6513,,1
kremlinprachka,SolovievLive,Directed,6514,,1
kremlinprachka,Ratnik2nd,Directed,6515,,1
kremlinprachka,PushilinDenis,Directed,6516,,1
kremlinprachka,SergeyKolyasnikov,Directed,6517,,1
kremlinprachka,julia_chicherina,Directed,6518,,1
kremlinprachka,remeslaw,Directed,6519,,1
kremlinprachka,robabayan,Directed,6520,,1
kremlinprachka,ssigny,Directed,6521,,1
kremlinprachka,rt_russian,Directed,6522,,1
kremlinprachka,vladivostok1978,Directed,6523,,1
kremlinprachka,milinfolive,Directed,6524,,1
kremlinprachka,kaagranovich,Directed,6525,,1
kremlinprachka,SonOfMonarchy,Directed,6526,,1
kremlinprachka,warfakes,Directed,6527,,1
kremlinprachka,RuMaksim,Directed,6528,,1
kremlinprachka,ASGasparyan,Directed,6529,,1
kremlinprachka,fighter_bomber,Directed,6530,,1
kremlinprachka,politjoystic,Directed,6531,,1
kremlinprachka,maryananaumova,Directed,6532,,1
kremlinprachka,Sladkov_plus,Directed,6533,,1
kremlinprachka,mig41,Directed,6534,,1
kremlinprachka,aleksandr_skif,Directed,6535,,1
kremlinprachka,romagolovanov,Directed,6536,,1
kremlinprachka,nm_dnr,Directed,6537,,1
kremlinprachka,moscow_kos,Directed,6538,,1
kremlinprachka,boris_rozhin,Directed,6539,,1
kremlinprachka,MariaVladimirovnaZakharova,Directed,6540,,1
kremlinprachka,rian_ru,Directed,6541,,1
kremlinprachka,mardanaka,Directed,6542,,1
kremlinprachka,sskarnaukhov,Directed,6543,,1
kremlinprachka,mos_sobyanin,Directed,6544,,1
kremlinprachka,regionalny,Directed,6545,,1
kremlinprachka,ia_steklomoy,Directed,6546,,1
kremlinprachka,ua_tribunal,Directed,6547,,1
kremlinprachka,lugovoyandrey,Directed,6548,,1
kremlinprachka,opersvodki,Directed,6549,,1
kremlinprachka,okspn,Directed,6550,,1
kremlinprachka,lomovkaa,Directed,6551,,1
kremlinprachka,warhistoryalconafter,Directed,6552,,1
kremlinprachka,zarussia_1,Directed,6553,,1
kremlinprachka,golosmordora,Directed,6554,,1
kremlinprachka,SIL0VIKI,Directed,6555,,1
kremlinprachka,underside_org,Directed,6556,,1
kremlinprachka,grafynia,Directed,6557,,1
kremlinprachka,zakharprilepin,Directed,6558,,1
kremlinprachka,dva_majors,Directed,6559,,1
kremlinprachka,RifmaskVOZpricel,Directed,6560,,1
kremlinprachka,medvedev_note,Directed,6561,,1
kremlinprachka,kornilov1968,Directed,6562,,1
kremlinprachka,nemeZ1da_ru,Directed,6563,,1
kremlinprachka,sputniklive,Directed,6564,,1
kremlinprachka,Russiacalling,Directed,6565,,1
kremlinprachka,surf_noise1,Directed,6566,,1
kremlinprachka,dimsmirnov175,Directed,6567,,1
kremlinprachka,KotNaMirotvorze,Directed,6568,,1
kremlinprachka,kbrvdvkr,Directed,6569,,1
kremlinprachka,urallive,Directed,6570,,1
kremlinprachka,denazi_UA,Directed,6571,,1
kremlinprachka,pridnestrovec,Directed,6572,,1
kremlinprachka,russica2,Directed,6573,,1
kremlinprachka,komitetnacinter,Directed,6574,,1
kremlinprachka,swodki,Directed,6575,,1
kremlinprachka,RKadyrov_95,Directed,6576,,1
kremlinprachka,uranews,Directed,6577,,1
kremlinprachka,dimonundmir,Directed,6578,,1
kremlinprachka,olegtsarov,Directed,6579,,1
kremlinprachka,OpenUkraine,Directed,6580,,1
kremlinprachka,BorodaV,Directed,6581,,1
kremlinprachka,chesnokmedia,Directed,6582,,1
kremlinprachka,zradaperemoga,Directed,6583,,1
kremlinprachka,boilerroomchannel,Directed,6584,,1
kremlinprachka,bbbreaking,Directed,6585,,1
kremlinprachka,youlistenedmayak,Directed,6586,,1
kremlinprachka,vv_volodin,Directed,6587,,1
kremlinprachka,parbut,Directed,6588,,1
kremlinprachka,Hinshtein,Directed,6589,,1
kremlinprachka,daokedao,Directed,6590,,1
kremlinprachka,kononenkome,Directed,6591,,1
kremlinprachka,Hard_Blog_Line,Directed,6592,,1
kremlinprachka,chestnyjdetektiv,Directed,6593,,1
kremlinprachka,readovkanews,Directed,6594,,1
kremlinprachka,shot_shot,Directed,6595,,1
kremlinprachka,vchkogpu,Directed,6596,,1
kremlinprachka,archivarius_dz,Directed,6597,,1
kremlinprachka,khashchenko,Directed,6598,,1
kremlinprachka,krasovkin,Directed,6599,,1
kremlinprachka,metodi4ka,Directed,6600,,1
kremlinprachka,operdrain,Directed,6601,,1
kremlinprachka,shargunov,Directed,6602,,1
kremlinprachka,rusbrief,Directed,6603,,1
kremlinprachka,telepulse,Directed,6604,,1
kremlinprachka,yakemenko,Directed,6605,,1
kremlinprachka,karaulny,Directed,6606,,1
kremlinprachka,prbezposhady,Directed,6607,,1
kremlinprachka,wingsofwar,Directed,6608,,1
kremlinprachka,opernn,Directed,6609,,1
kremlinprachka,dr_alex_sosnowski,Directed,6610,,1
kremlinprachka,insect_life,Directed,6611,,1
kremlinprachka,savanichi,Directed,6612,,1
kremlinprachka,vlagr,Directed,6613,,1
kremlinprachka,DavydovIn,Directed,6614,,1
kremlinprachka,iikhu,Directed,6615,,1
kremlinprachka,new_militarycolumnist,Directed,6616,,1
kremlinprachka,The_Idiot,Directed,6617,,1
kremlinprachka,terem_teremok,Directed,6618,,1
kremlinprachka,belvestnik,Directed,6619,,1
kremlinprachka,octagonmedia,Directed,6620,,1
kremlinprachka,niemandswasser,Directed,6621,,1
kremlinprachka,AlekseyMukhin,Directed,6622,,1
kremlinprachka,vityzeva,Directed,6623,,1
kremlinprachka,imerkouri,Directed,6624,,1
kremlinprachka,nstarikovru,Directed,6625,,1
kremlinprachka,bukazoed_channel,Directed,6626,,1
kremlinprachka,rusmonstr,Directed,6627,,1
kremlinprachka,NeSocSeti,Directed,6628,,1
kremlinprachka,russianfuture,Directed,6629,,1
kremlinprachka,annashafran,Directed,6630,,1
kremlinprachka,telegraficae,Directed,6631,,1
kremlinprachka,tass_agency,Directed,6632,,1
kremlinprachka,knightsmove,Directed,6633,,1
kremlinprachka,Ivorytowers,Directed,6634,,1
kremlinprachka,pdmnews,Directed,6635,,1
kremlinprachka,akitilop,Directed,6636,,1
kremlinprachka,minaevlife,Directed,6637,,1
kremlinprachka,good_events_russia,Directed,6638,,1
kremlinprachka,MID_Russia,Directed,6639,,1
kremlinprachka,radiogram_ru,Directed,6640,,1
kremlinprachka,chp_show,Directed,6641,,1
kremlinprachka,teory_elit,Directed,6642,,1
kremlinprachka,nazad90,Directed,6643,,1
kremlinprachka,mediakiller,Directed,6644,,1
kremlinprachka,naigolkah,Directed,6645,,1
kremlinprachka,MayorFSB,Directed,6646,,1
kremlinprachka,nailyaaskerzade,Directed,6647,,1
kremlinprachka,NosovDmitri,Directed,6648,,1
kremlinprachka,nkamnev,Directed,6649,,1
kremlinprachka,krispotupchik,Directed,6650,,1
kremlinprachka,gdesport,Directed,6651,,1
kremlinprachka,mediatech,Directed,6652,,1
kremlinprachka,RIAKremlinpool,Directed,6653,,1
kremlinprachka,vibornyk,Directed,6654,,1
kremlinprachka,rasstriga,Directed,6655,,1
kremlinprachka,docpro,Directed,6656,,1
kremlinprachka,This_is_Goncharov,Directed,6657,,1
kremlinprachka,minpravda,Directed,6658,,1
kremlinprachka,akashevarova,Directed,6659,,1
kremlinprachka,fuckyouthatswhy,Directed,6660,,1
kremlinprachka,gogoKremlin,Directed,6661,,1
kremlinprachka,Zlbb_eco,Directed,6662,,1
kremlinprachka,stormdaily,Directed,6663,,1
kremlinprachka,sledak_shepnul,Directed,6664,,1
kremlinprachka,stuksnizu,Directed,6665,,1
kremlinprachka,cuprumpete,Directed,6666,,1
kremlinprachka,kremlin_mother_expert,Directed,6667,,1
kremlinprachka,vorchunmedia,Directed,6668,,1
kremlinprachka,mislinemisli,Directed,6669,,1
kremlinprachka,go338,Directed,6670,,1
kremlinprachka,block_ru,Directed,6671,,1
